Country,Region,GNI,Sex,Indicator,2013,2014,2015,2016,2017,2018
Nepal,Asia Pacific,Low,female,Learning poverty: Share of Female Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),NaN,NaN,NaN,NaN,NaN,NaN
Nepal,Asia Pacific,Low,male,Learning poverty: Share of Male Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),NaN,NaN,NaN,NaN,NaN,NaN
Nepal,Asia Pacific,Low,female,"Literacy rate, adult female (% of females ages 15 and above)",NaN,NaN,NaN,NaN,NaN,59.72443
Nepal,Asia Pacific,Low,both,"Literacy rate, adult gender difference (%)",NaN,NaN,NaN,NaN,NaN,-18.86691
Nepal,Asia Pacific,Low,male,"Literacy rate, adult male (% of males ages 15 and above)",NaN,NaN,NaN,NaN,NaN,78.59134
Nepal,Asia Pacific,Low,both,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",NaN,NaN,NaN,NaN,NaN,0.96649
Nepal,Asia Pacific,Low,female,"Literacy rate, youth female (% of females ages 15-24)",NaN,NaN,NaN,NaN,NaN,90.88347
Nepal,Asia Pacific,Low,both,"Literacy rate, youth gender difference (%)",NaN,NaN,NaN,NaN,NaN,-3.15081
Nepal,Asia Pacific,Low,male,"Literacy rate, youth male (% of males ages 15-24)",NaN,NaN,NaN,NaN,NaN,94.03428
Nepal,Asia Pacific,Low,female,Mean performance on the mathematics scale. Female,NaN,NaN,NaN,NaN,NaN,NaN
Nepal,Asia Pacific,Low,both,Mean performance on the mathematics scale. Gender Difference,NaN,NaN,NaN,NaN,NaN,NaN
Nepal,Asia Pacific,Low,male,Mean performance on the mathematics scale. Male,NaN,NaN,NaN,NaN,NaN,NaN
Nepal,Asia Pacific,Low,female,Mean performance on the reading scale. Female,NaN,NaN,NaN,NaN,NaN,NaN
Nepal,Asia Pacific,Low,both,Mean performance on the reading scale. Gender Difference,NaN,NaN,NaN,NaN,NaN,NaN
Nepal,Asia Pacific,Low,male,Mean performance on the reading scale. Male,NaN,NaN,NaN,NaN,NaN,NaN
Nepal,Asia Pacific,Low,female,Mean performance on the science scale. Female,NaN,NaN,NaN,NaN,NaN,NaN
Nepal,Asia Pacific,Low,both,Mean performance on the science scale. Gender Difference,NaN,NaN,NaN,NaN,NaN,NaN
Nepal,Asia Pacific,Low,male,Mean performance on the science scale. Male,NaN,NaN,NaN,NaN,NaN,NaN
Nepal,Asia Pacific,Low,female,"Youth illiterate population, 15-24 years, % female",NaN,NaN,NaN,NaN,NaN,NaN
Nepal,Asia Pacific,Low,male,"Youth illiterate population, 15-24 years, % male",NaN,NaN,NaN,NaN,NaN,NaN
Nepal,Asia Pacific,Low,female,"Youth illiterate population, 15-24 years, gender difference (%)",NaN,NaN,NaN,NaN,NaN,NaN
Netherlands,Europe,High,female,"Adult illiterate population, 15+ years, % female",NaN,NaN,NaN,NaN,NaN,NaN
Netherlands,Europe,High,both,"Adult literacy rate, population 15+ years, gender parity index (GPI)",NaN,NaN,NaN,NaN,NaN,NaN
Netherlands,Europe,High,both,Learning poverty: gender difference (%),NaN,NaN,NaN,-0.915307879,NaN,NaN
Netherlands,Europe,High,female,Learning poverty: Share of Female Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),NaN,NaN,NaN,1.199594617,NaN,NaN
Netherlands,Europe,High,male,Learning poverty: Share of Male Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),NaN,NaN,NaN,2.114902496,NaN,NaN
Netherlands,Europe,High,female,"Literacy rate, adult female (% of females ages 15 and above)",NaN,NaN,NaN,NaN,NaN,NaN
Netherlands,Europe,High,both,"Literacy rate, adult gender difference (%)",NaN,NaN,NaN,NaN,NaN,NaN
Netherlands,Europe,High,male,"Literacy rate, adult male (% of males ages 15 and above)",NaN,NaN,NaN,NaN,NaN,NaN
Netherlands,Europe,High,both,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",NaN,NaN,NaN,NaN,NaN,NaN
Netherlands,Europe,High,female,"Literacy rate, youth female (% of females ages 15-24)",NaN,NaN,NaN,NaN,NaN,NaN
Netherlands,Europe,High,both,"Literacy rate, youth gender difference (%)",NaN,NaN,NaN,NaN,NaN,NaN
Netherlands,Europe,High,male,"Literacy rate, youth male (% of males ages 15-24)",NaN,NaN,NaN,NaN,NaN,NaN
Netherlands,Europe,High,female,Mean performance on the mathematics scale. Female,NaN,NaN,511.0159407,NaN,NaN,NaN
Netherlands,Europe,High,both,Mean performance on the mathematics scale. Gender Difference,NaN,NaN,-2.481906,NaN,NaN,NaN
Netherlands,Europe,High,male,Mean performance on the mathematics scale. Male,NaN,NaN,513.4978467,NaN,NaN,NaN
Netherlands,Europe,High,female,Mean performance on the reading scale. Female,NaN,NaN,514.7034556,550,NaN,NaN
Netherlands,Europe,High,both,Mean performance on the reading scale. Gender Difference,NaN,NaN,23.566745,10,NaN,NaN
Netherlands,Europe,High,male,Mean performance on the reading scale. Male,NaN,NaN,491.1367106,540,NaN,NaN
Netherlands,Europe,High,female,Mean performance on the science scale. Female,NaN,NaN,506.5180913,NaN,NaN,NaN
Netherlands,Europe,High,both,Mean performance on the science scale. Gender Difference,NaN,NaN,-4.1270779,NaN,NaN,NaN
Netherlands,Europe,High,male,Mean performance on the science scale. Male,NaN,NaN,510.6451692,NaN,NaN,NaN
Netherlands,Europe,High,female,"Youth illiterate population, 15-24 years, % female",NaN,NaN,NaN,NaN,NaN,NaN
Netherlands,Europe,High,male,"Youth illiterate population, 15-24 years, % male",NaN,NaN,NaN,NaN,NaN,NaN
Netherlands,Europe,High,female,"Youth illiterate population, 15-24 years, gender difference (%)",NaN,NaN,NaN,NaN,NaN,NaN
New Caledonia,Asia Pacific,High,female,"Adult illiterate population, 15+ years, % female",NaN,57.05902,NaN,NaN,NaN,NaN
New Caledonia,Asia Pacific,High,both,"Adult literacy rate, population 15+ years, gender parity index (GPI)",NaN,0.99348,NaN,NaN,NaN,NaN
New Caledonia,Asia Pacific,High,both,Learning poverty: gender difference (%),NaN,NaN,NaN,NaN,NaN,NaN
New Caledonia,Asia Pacific,High,female,Learning poverty: Share of Female Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),NaN,NaN,NaN,NaN,NaN,NaN
New Caledonia,Asia Pacific,High,male,Learning poverty: Share of Male Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),NaN,NaN,NaN,NaN,NaN,NaN
New Caledonia,Asia Pacific,High,female,"Literacy rate, adult female (% of females ages 15 and above)",NaN,97.5,NaN,NaN,NaN,NaN
New Caledonia,Asia Pacific,High,both,"Literacy rate, adult gender difference (%)",NaN,-0.64,NaN,NaN,NaN,NaN
New Caledonia,Asia Pacific,High,male,"Literacy rate, adult male (% of males ages 15 and above)",NaN,98.14,NaN,NaN,NaN,NaN
New Caledonia,Asia Pacific,High,both,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",NaN,1.00121,NaN,NaN,NaN,NaN
New Caledonia,Asia Pacific,High,female,"Literacy rate, youth female (% of females ages 15-24)",NaN,99.3,NaN,NaN,NaN,NaN
New Caledonia,Asia Pacific,High,both,"Literacy rate, youth gender difference (%)",NaN,0.12,NaN,NaN,NaN,NaN
New Caledonia,Asia Pacific,High,male,"Literacy rate, youth male (% of males ages 15-24)",NaN,99.18,NaN,NaN,NaN,NaN
New Caledonia,Asia Pacific,High,female,Mean performance on the mathematics scale. Female,NaN,NaN,NaN,NaN,NaN,NaN
New Caledonia,Asia Pacific,High,both,Mean performance on the mathematics scale. Gender Difference,NaN,NaN,NaN,NaN,NaN,NaN
New Caledonia,Asia Pacific,High,male,Mean performance on the mathematics scale. Male,NaN,NaN,NaN,NaN,NaN,NaN
New Caledonia,Asia Pacific,High,female,Mean performance on the reading scale. Female,NaN,NaN,NaN,NaN,NaN,NaN
New Caledonia,Asia Pacific,High,both,Mean performance on the reading scale. Gender Difference,NaN,NaN,NaN,NaN,NaN,NaN
New Caledonia,Asia Pacific,High,male,Mean performance on the reading scale. Male,NaN,NaN,NaN,NaN,NaN,NaN
New Caledonia,Asia Pacific,High,female,Mean performance on the science scale. Female,NaN,NaN,NaN,NaN,NaN,NaN
New Caledonia,Asia Pacific,High,both,Mean performance on the science scale. Gender Difference,NaN,NaN,NaN,NaN,NaN,NaN
New Caledonia,Asia Pacific,High,male,Mean performance on the science scale. Male,NaN,NaN,NaN,NaN,NaN,NaN
New Caledonia,Asia Pacific,High,female,"Youth illiterate population, 15-24 years, % female",NaN,44.91473,NaN,NaN,NaN,NaN
New Caledonia,Asia Pacific,High,male,"Youth illiterate population, 15-24 years, % male",NaN,55.15151515,NaN,NaN,NaN,NaN
New Caledonia,Asia Pacific,High,female,"Youth illiterate population, 15-24 years, gender difference (%)",NaN,-10.23678515,NaN,NaN,NaN,NaN
New Zealand,Asia Pacific,High,female,"Adult illiterate population, 15+ years, % female",NaN,NaN,NaN,NaN,NaN,NaN
New Zealand,Asia Pacific,High,both,"Adult literacy rate, population 15+ years, gender parity index (GPI)",NaN,NaN,NaN,NaN,NaN,NaN
New Zealand,Asia Pacific,High,both,Learning poverty: gender difference (%),NaN,NaN,NaN,-5.439736369,NaN,NaN
New Zealand,Asia Pacific,High,female,Learning poverty: Share of Female Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),NaN,NaN,NaN,8.626913071,NaN,NaN
New Zealand,Asia Pacific,High,male,Learning poverty: Share of Male Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),NaN,NaN,NaN,14.06664944,NaN,NaN
New Zealand,Asia Pacific,High,female,"Literacy rate, adult female (% of females ages 15 and above)",NaN,NaN,NaN,NaN,NaN,NaN
New Zealand,Asia Pacific,High,both,"Literacy rate, adult gender difference (%)",NaN,NaN,NaN,NaN,NaN,NaN
New Zealand,Asia Pacific,High,male,"Literacy rate, adult male (% of males ages 15 and above)",NaN,NaN,NaN,NaN,NaN,NaN
New Zealand,Asia Pacific,High,both,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",NaN,NaN,NaN,NaN,NaN,NaN
New Zealand,Asia Pacific,High,female,"Literacy rate, youth female (% of females ages 15-24)",NaN,NaN,NaN,NaN,NaN,NaN
New Zealand,Asia Pacific,High,both,"Literacy rate, youth gender difference (%)",NaN,NaN,NaN,NaN,NaN,NaN
New Zealand,Asia Pacific,High,male,"Literacy rate, youth male (% of males ages 15-24)",NaN,NaN,NaN,NaN,NaN,NaN
New Zealand,Asia Pacific,High,female,Mean performance on the mathematics scale. Female,NaN,NaN,490.9219058,NaN,NaN,NaN
New Zealand,Asia Pacific,High,both,Mean performance on the mathematics scale. Gender Difference,NaN,NaN,-8.5486414,NaN,NaN,NaN
New Zealand,Asia Pacific,High,male,Mean performance on the mathematics scale. Male,NaN,NaN,499.4705472,NaN,NaN,NaN
New Zealand,Asia Pacific,High,female,Mean performance on the reading scale. Female,NaN,NaN,525.5198542,533,NaN,NaN
New Zealand,Asia Pacific,High,both,Mean performance on the reading scale. Gender Difference,NaN,NaN,32.2940651,21,NaN,NaN
New Zealand,Asia Pacific,High,male,Mean performance on the reading scale. Male,NaN,NaN,493.2257891,512,NaN,NaN
New Zealand,Asia Pacific,High,female,Mean performance on the science scale. Female,NaN,NaN,510.7250268,NaN,NaN,NaN
New Zealand,Asia Pacific,High,both,Mean performance on the science scale. Gender Difference,NaN,NaN,-5.1245643,NaN,NaN,NaN
New Zealand,Asia Pacific,High,male,Mean performance on the science scale. Male,NaN,NaN,515.8495911,NaN,NaN,NaN
New Zealand,Asia Pacific,High,female,"Youth illiterate population, 15-24 years, % female",NaN,NaN,NaN,NaN,NaN,NaN
New Zealand,Asia Pacific,High,male,"Youth illiterate population, 15-24 years, % male",NaN,NaN,NaN,NaN,NaN,NaN
New Zealand,Asia Pacific,High,female,"Youth illiterate population, 15-24 years, gender difference (%)",NaN,NaN,NaN,NaN,NaN,NaN
Nicaragua,Americas,Lower-Middle,female,"Adult illiterate population, 15+ years, % female",NaN,NaN,NaN,NaN,NaN,NaN
Nicaragua,Americas,Lower-Middle,both,"Adult literacy rate, population 15+ years, gender parity index (GPI)",NaN,NaN,NaN,NaN,NaN,NaN
Nicaragua,Americas,Lower-Middle,both,Learning poverty: gender difference (%),-8.84768677,NaN,NaN,NaN,NaN,NaN
Nicaragua,Americas,Lower-Middle,female,Learning poverty: Share of Female Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),65.39826965,NaN,NaN,NaN,NaN,NaN
Nicaragua,Americas,Lower-Middle,male,Learning poverty: Share of Male Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),74.24595642,NaN,NaN,NaN,NaN,NaN
Nicaragua,Americas,Lower-Middle,female,"Literacy rate, adult female (% of females ages 15 and above)",NaN,NaN,82.77935,NaN,NaN,NaN
Nicaragua,Americas,Lower-Middle,both,"Literacy rate, adult gender difference (%)",NaN,NaN,0.3408,NaN,NaN,NaN
Nicaragua,Americas,Lower-Middle,male,"Literacy rate, adult male (% of males ages 15 and above)",NaN,NaN,82.43855,NaN,NaN,NaN
Nicaragua,Americas,Lower-Middle,both,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",NaN,NaN,1.04417,NaN,NaN,NaN
Nicaragua,Americas,Lower-Middle,female,"Literacy rate, youth female (% of females ages 15-24)",NaN,NaN,93.60194,NaN,NaN,NaN
Nicaragua,Americas,Lower-Middle,both,"Literacy rate, youth gender difference (%)",NaN,NaN,3.95911,NaN,NaN,NaN
Nicaragua,Americas,Lower-Middle,male,"Literacy rate, youth male (% of males ages 15-24)",NaN,NaN,89.64283,NaN,NaN,NaN
Nicaragua,Americas,Lower-Middle,female,Mean performance on the mathematics scale. Female,NaN,NaN,NaN,NaN,NaN,NaN
Nicaragua,Americas,Lower-Middle,both,Mean performance on the mathematics scale. Gender Difference,NaN,NaN,NaN,NaN,NaN,NaN
Nicaragua,Americas,Lower-Middle,male,Mean performance on the mathematics scale. Male,NaN,NaN,NaN,NaN,NaN,NaN
Nicaragua,Americas,Lower-Middle,female,Mean performance on the reading scale. Female,NaN,NaN,NaN,NaN,NaN,NaN
Nicaragua,Americas,Lower-Middle,both,Mean performance on the reading scale. Gender Difference,NaN,NaN,NaN,NaN,NaN,NaN
Nicaragua,Americas,Lower-Middle,male,Mean performance on the reading scale. Male,NaN,NaN,NaN,NaN,NaN,NaN
Nicaragua,Americas,Lower-Middle,female,Mean performance on the science scale. Female,NaN,NaN,NaN,NaN,NaN,NaN
Nicaragua,Americas,Lower-Middle,both,Mean performance on the science scale. Gender Difference,NaN,NaN,NaN,NaN,NaN,NaN
Nicaragua,Americas,Lower-Middle,male,Mean performance on the science scale. Male,NaN,NaN,NaN,NaN,NaN,NaN
Nicaragua,Americas,Lower-Middle,female,"Youth illiterate population, 15-24 years, % female",NaN,NaN,NaN,NaN,NaN,NaN
Nicaragua,Americas,Lower-Middle,male,"Youth illiterate population, 15-24 years, % male",NaN,NaN,NaN,NaN,NaN,NaN
Nicaragua,Americas,Lower-Middle,female,"Youth illiterate population, 15-24 years, gender difference (%)",NaN,NaN,NaN,NaN,NaN,NaN
Niger,Sub Saharan Africa,Low,female,"Adult illiterate population, 15+ years, % female",NaN,NaN,NaN,NaN,NaN,NaN
Niger,Sub Saharan Africa,Low,both,"Adult literacy rate, population 15+ years, gender parity index (GPI)",NaN,NaN,NaN,NaN,NaN,NaN
Niger,Sub Saharan Africa,Low,both,Learning poverty: gender difference (%),NaN,0.12680054,NaN,NaN,NaN,NaN
Niger,Sub Saharan Africa,Low,female,Learning poverty: Share of Female Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),NaN,98.78450012,NaN,NaN,NaN,NaN
Niger,Sub Saharan Africa,Low,male,Learning poverty: Share of Male Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),NaN,98.65769958,NaN,NaN,NaN,NaN
Niger,Sub Saharan Africa,Low,female,"Literacy rate, adult female (% of females ages 15 and above)",NaN,NaN,NaN,NaN,NaN,NaN
Niger,Sub Saharan Africa,Low,both,"Literacy rate, adult gender difference (%)",NaN,NaN,NaN,NaN,NaN,NaN
Niger,Sub Saharan Africa,Low,male,"Literacy rate, adult male (% of males ages 15 and above)",NaN,NaN,NaN,NaN,NaN,NaN
Niger,Sub Saharan Africa,Low,both,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",NaN,NaN,NaN,NaN,NaN,NaN
Niger,Sub Saharan Africa,Low,female,"Literacy rate, youth female (% of females ages 15-24)",NaN,NaN,NaN,NaN,NaN,NaN
Niger,Sub Saharan Africa,Low,both,"Literacy rate, youth gender difference (%)",NaN,NaN,NaN,NaN,NaN,NaN
Niger,Sub Saharan Africa,Low,male,"Literacy rate, youth male (% of males ages 15-24)",NaN,NaN,NaN,NaN,NaN,NaN
Niger,Sub Saharan Africa,Low,female,Mean performance on the mathematics scale. Female,NaN,NaN,NaN,NaN,NaN,NaN
Niger,Sub Saharan Africa,Low,both,Mean performance on the mathematics scale. Gender Difference,NaN,NaN,NaN,NaN,NaN,NaN
Niger,Sub Saharan Africa,Low,male,Mean performance on the mathematics scale. Male,NaN,NaN,NaN,NaN,NaN,NaN
Niger,Sub Saharan Africa,Low,female,Mean performance on the reading scale. Female,NaN,NaN,NaN,NaN,NaN,NaN
Niger,Sub Saharan Africa,Low,both,Mean performance on the reading scale. Gender Difference,NaN,NaN,NaN,NaN,NaN,NaN
Niger,Sub Saharan Africa,Low,male,Mean performance on the reading scale. Male,NaN,NaN,NaN,NaN,NaN,NaN
Niger,Sub Saharan Africa,Low,female,Mean performance on the science scale. Female,NaN,NaN,NaN,NaN,NaN,NaN
Niger,Sub Saharan Africa,Low,both,Mean performance on the science scale. Gender Difference,NaN,NaN,NaN,NaN,NaN,NaN
Niger,Sub Saharan Africa,Low,male,Mean performance on the science scale. Male,NaN,NaN,NaN,NaN,NaN,NaN
Niger,Sub Saharan Africa,Low,female,"Youth illiterate population, 15-24 years, % female",NaN,NaN,NaN,NaN,NaN,NaN
Niger,Sub Saharan Africa,Low,male,"Youth illiterate population, 15-24 years, % male",NaN,NaN,NaN,NaN,NaN,NaN
Niger,Sub Saharan Africa,Low,female,"Youth illiterate population, 15-24 years, gender difference (%)",NaN,NaN,NaN,NaN,NaN,NaN
Nigeria,Sub Saharan Africa,Lower-Middle,female,"Adult illiterate population, 15+ years, % female",NaN,NaN,NaN,NaN,NaN,NaN
Nigeria,Sub Saharan Africa,Lower-Middle,both,"Adult literacy rate, population 15+ years, gender parity index (GPI)",NaN,NaN,NaN,NaN,NaN,NaN
Nigeria,Sub Saharan Africa,Lower-Middle,both,Learning poverty: gender difference (%),NaN,NaN,NaN,NaN,NaN,NaN
Nigeria,Sub Saharan Africa,Lower-Middle,female,Learning poverty: Share of Female Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),NaN,NaN,NaN,NaN,NaN,NaN
Nigeria,Sub Saharan Africa,Lower-Middle,male,Learning poverty: Share of Male Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),NaN,NaN,NaN,NaN,NaN,NaN
Nigeria,Sub Saharan Africa,Lower-Middle,female,"Literacy rate, adult female (% of females ages 15 and above)",NaN,NaN,NaN,NaN,NaN,52.65648
Nigeria,Sub Saharan Africa,Lower-Middle,both,"Literacy rate, adult gender difference (%)",NaN,NaN,NaN,NaN,NaN,-18.59923
Nigeria,Sub Saharan Africa,Lower-Middle,male,"Literacy rate, adult male (% of males ages 15 and above)",NaN,NaN,NaN,NaN,NaN,71.25571
Nigeria,Sub Saharan Africa,Lower-Middle,both,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",NaN,NaN,NaN,NaN,NaN,0.83675
Nigeria,Sub Saharan Africa,Lower-Middle,female,"Literacy rate, youth female (% of females ages 15-24)",NaN,NaN,NaN,NaN,NaN,68.26263
