"Country or Area","Year","Area","Sex","Religion","Record Type","Reliability","Source Year","Value","Value Footnotes"
"New Zealand","2013","Rural","Male","No Religion","Census - de jure - complete tabulation","Final figure, complete","2016","132363","2"
"New Zealand","2013","Rural","Male","Born Again Christian","Census - de jure - complete tabulation","Final figure, complete","2016","435","2"
"New Zealand","2013","Rural","Male","Associated Churches of Christ","Census - de jure - complete tabulation","Final figure, complete","2016","6","2"
"New Zealand","2013","Rural","Male","Elim","Census - de jure - complete tabulation","Final figure, complete","2016","93","2"
"New Zealand","2013","Rural","Male","Revival Centres","Census - de jure - complete tabulation","Final figure, complete","2016","3","2"
"New Zealand","2013","Rural","Male","Commonwealth Covenant Church","Census - de jure - complete tabulation","Final figure, complete","2016","0","2"
"New Zealand","2013","Rural","Male","Brethren Exclusive","Census - de jure - complete tabulation","Final figure, complete","2016","12","2"
"New Zealand","2013","Rural","Male","Chinese Religions","Census - de jure - complete tabulation","Final figure, complete","2016","3","2"
"New Zealand","2013","Rural","Male","Japanese Religions","Census - de jure - complete tabulation","Final figure, complete","2016","3","2"
"New Zealand","2013","Rural","Male","Nature and earth based religions","Census - de jure - complete tabulation","Final figure, complete","2016","264","2"
"New Zealand","2013","Rural","Male","Apostolic Church of New Zealand","Census - de jure - complete tabulation","Final figure, complete","2016","219","2"
"New Zealand","2013","Rural","Male","Assyrian Orthodox","Census - de jure - complete tabulation","Final figure, complete","2016","0","2"
"New Zealand","2013","Rural","Male","Chinese Christian","Census - de jure - complete tabulation","Final figure, complete","2016","3","2"
"New Zealand","2013","Rural","Male","Christian Outreach","Census - de jure - complete tabulation","Final figure, complete","2016","3","2"
"New Zealand","2013","Rural","Male","Christian Revival Crusade","Census - de jure - complete tabulation","Final figure, complete","2016","3","2"
"New Zealand","2013","Rural","Male","Cook Island Congregational","Census - de jure - complete tabulation","Final figure, complete","2016","6","2"
"New Zealand","2013","Rural","Male","Druid","Census - de jure - complete tabulation","Final figure, complete","2016","27","2"
"New Zealand","2013","Rural","Male","Ecumenical","Census - de jure - complete tabulation","Final figure, complete","2016","6","2"
"New Zealand","2013","Rural","Male","Fundamentalist","Census - de jure - complete tabulation","Final figure, complete","2016","15","2"
"New Zealand","2013","Rural","Male","Independent Baptist","Census - de jure - complete tabulation","Final figure, complete","2016","6","2"
"New Zealand","2013","Rural","Male","Independent Evangelical Churches","Census - de jure - complete tabulation","Final figure, complete","2016","60","2"
"New Zealand","2013","Rural","Male","Independent Pentecostal","Census - de jure - complete tabulation","Final figure, complete","2016","6","2"
"New Zealand","2013","Rural","Male","Korean Christian","Census - de jure - complete tabulation","Final figure, complete","2016","0","2"
"New Zealand","2013","Rural","Male","Liberal Catholic","Census - de jure - complete tabulation","Final figure, complete","2016","0","2"
"New Zealand","2013","Rural","Male","Mahikari","Census - de jure - complete tabulation","Final figure, complete","2016","3","2"
"New Zealand","2013","Rural","Male","Mäori Christian","Census - de jure - complete tabulation","Final figure, complete","2016","51","2"
"New Zealand","2013","Rural","Male","Mäori Religion","Census - de jure - complete tabulation","Final figure, complete","2016","213","2"
"New Zealand","2013","Rural","Male","Metropolitan","Census - de jure - complete tabulation","Final figure, complete","2016","0","2"
"New Zealand","2013","Rural","Male","New life centres","Census - de jure - complete tabulation","Final figure, complete","2016","138","2"
"New Zealand","2013","Rural","Male","Open Brethren","Census - de jure - complete tabulation","Final figure, complete","2016","678","2"
"New Zealand","2013","Rural","Male","Other Church of Christ","Census - de jure - complete tabulation","Final figure, complete","2016","3","2"
"New Zealand","2013","Rural","Male","Reformed Baptist","Census - de jure - complete tabulation","Final figure, complete","2016","12","2"
"New Zealand","2013","Rural","Male","Religious Society of Friends","Census - de jure - complete tabulation","Final figure, complete","2016","51","2"
"New Zealand","2013","Rural","Male","Samoan Congregational","Census - de jure - complete tabulation","Final figure, complete","2016","15","2"
"New Zealand","2013","Rural","Male","Sufi","Census - de jure - complete tabulation","Final figure, complete","2016","9","2"
"New Zealand","2013","Rural","Male","Tenrikyo","Census - de jure - complete tabulation","Final figure, complete","2016","0","2"
"New Zealand","2013","Rural","Male","Theism","Census - de jure - complete tabulation","Final figure, complete","2016","135","2"
"New Zealand","2013","Rural","Male","Tongan Methodist","Census - de jure - complete tabulation","Final figure, complete","2016","18","2"
"New Zealand","2013","Rural","Male","United Pentecostal","Census - de jure - complete tabulation","Final figure, complete","2016","9","2"
"New Zealand","2013","Rural","Male","Wiccan","Census - de jure - complete tabulation","Final figure, complete","2016","51","2"
"New Zealand","2013","Rural","Male","Yoga","Census - de jure - complete tabulation","Final figure, complete","2016","15","2"
"New Zealand","2013","Rural","Male","Zen Buddhist","Census - de jure - complete tabulation","Final figure, complete","2016","9","2"
"New Zealand","2013","Rural","Male","Unknown","Census - de jure - complete tabulation","Final figure, complete","2016","42387","2"
"New Zealand","2013","Rural","Female","Total","Census - de jure - complete tabulation","Final figure, complete","2016","287271","2"
"New Zealand","2013","Rural","Female","Adventist","Census - de jure - complete tabulation","Final figure, complete","2016","9","2"
"New Zealand","2013","Rural","Female","Anglican","Census - de jure - complete tabulation","Final figure, complete","2016","42576","2"
"New Zealand","2013","Rural","Female","Animist","Census - de jure - complete tabulation","Final figure, complete","2016","21","2"
"New Zealand","2013","Rural","Female","Assembly of God","Census - de jure - complete tabulation","Final figure, complete","2016","270","2"
"New Zealand","2013","Rural","Female","Baha'i","Census - de jure - complete tabulation","Final figure, complete","2016","150","2"
"New Zealand","2013","Rural","Female","Baptist","Census - de jure - complete tabulation","Final figure, complete","2016","3048","2"
"New Zealand","2013","Rural","Female","Bible Baptist","Census - de jure - complete tabulation","Final figure, complete","2016","6","2"
"New Zealand","2013","Rural","Female","Brethren","Census - de jure - complete tabulation","Final figure, complete","2016","351","2"
"New Zealand","2013","Rural","Female","Buddhist","Census - de jure - complete tabulation","Final figure, complete","2016","1635","2"
"New Zealand","2013","Rural","Female","Catholic","Census - de jure - complete tabulation","Final figure, complete","2016","29745","2"
"New Zealand","2013","Rural","Female","Christadelphian","Census - de jure - complete tabulation","Final figure, complete","2016","162","2"
"New Zealand","2013","Rural","Female","Christian","Census - de jure - complete tabulation","Final figure, complete","2016","14796","2"
"New Zealand","2013","Rural","Female","Christian and Mission Alliance","Census - de jure - complete tabulation","Final figure, complete","2016","3","2"
"New Zealand","2013","Rural","Female","Christian Science","Census - de jure - complete tabulation","Final figure, complete","2016","15","2"
"New Zealand","2013","Rural","Female","Church of Christ","Census - de jure - complete tabulation","Final figure, complete","2016","111","2"
"New Zealand","2013","Rural","Female","Church of God","Census - de jure - complete tabulation","Final figure, complete","2016","24","2"
"New Zealand","2013","Rural","Female","Church of Scientology","Census - de jure - complete tabulation","Final figure, complete","2016","9","2"
"New Zealand","2013","Rural","Female","Confucian","Census - de jure - complete tabulation","Final figure, complete","2016","3","2"
"New Zealand","2013","Rural","Female","Congregational","Census - de jure - complete tabulation","Final figure, complete","2016","45","2"
"New Zealand","2013","Rural","Female","Coptic Orthodox","Census - de jure - complete tabulation","Final figure, complete","2016","6","2"
"New Zealand","2013","Rural","Female","Evangelical","Census - de jure - complete tabulation","Final figure, complete","2016","273","2"
"New Zealand","2013","Rural","Female","Full Gospel Church","Census - de jure - complete tabulation","Final figure, complete","2016","15","2"
"New Zealand","2013","Rural","Female","Greek Orthodox","Census - de jure - complete tabulation","Final figure, complete","2016","51","2"
"New Zealand","2013","Rural","Female","Hare Rama Hare Krishna","Census - de jure - complete tabulation","Final figure, complete","2016","24","2"
"New Zealand","2013","Rural","Female","Hauhau","Census - de jure - complete tabulation","Final figure, complete","2016","57","2"
"New Zealand","2013","Rural","Female","Hindu","Census - de jure - complete tabulation","Final figure, complete","2016","666","2"
"New Zealand","2013","Rural","Female","Islam ","Census - de jure - complete tabulation","Final figure, complete","2016","384","2"
"New Zealand","2013","Rural","Female","Jains","Census - de jure - complete tabulation","Final figure, complete","2016","0","2"
"New Zealand","2013","Rural","Female","Jehovah Witness","Census - de jure - complete tabulation","Final figure, complete","2016","1056","2"
"New Zealand","2013","Rural","Female","Judaism","Census - de jure - complete tabulation","Final figure, complete","2016","288","2"
"New Zealand","2013","Rural","Female","Latter Day Saints","Census - de jure - complete tabulation","Final figure, complete","2016","1527","2"
"New Zealand","2013","Rural","Female","Lutheran","Census - de jure - complete tabulation","Final figure, complete","2016","360","2"
"New Zealand","2013","Rural","Female","Methodist","Census - de jure - complete tabulation","Final figure, complete","2016","5442","2"
